,zip_code,zip_freq
1258727,81067,54
1258742,81092,11
1258747,81052,208
1258755,81073,63
1258893,81151,8
1258901,81154,21
1258919,81222,2
1258921,81233,18
1258933,81211,136
1259108,81235,14
1259122,81432,33
1259125,81403,546
1259139,81327,5
1259147,81401,798
1259777,81410,35
1259812,81415,45
1259857,81416,352
1260105,81423,52
1260988,81434,10
1260998,81647,90
1261089,81520,420
1261597,81638,15
1261706,83420,5
1261713,82331,5
1261718,82411,17
1261735,82644,2
1261737,82834,160
1261897,83001,221
1262118,82937,12
1262130,82939,10
1262140,83014,30
1262170,83110,20
1262190,83254,14
1262197,83428,6
1262210,83210,8
1262218,83277,21
1262239,83286,60
1262254,83263,80
1262274,84330,24
1262286,84305,9
1262289,84335,136
1262297,84333,39
1262342,84341,88
1262408,84318,15
1262475,83237,87
1262504,84320,7
1262683,84312,24
1262707,83271,4
1262711,83311,33
1262722,83342,15
1262730,83350,17
1262747,83314,10
1262751,83301,15
1262761,83355,42
1262764,83327,170
1262883,83325,70
1262920,83349,44
1262970,83446,11
1262981,83455,75
1263056,83501,1673
1263245,83555,42
1263273,83843,1071
1263287,99403,420
1263320,83871,120
1263335,83832,27
1264047,99179,49
1264342,83610,84
1264366,97870,65
1264431,83611,100
1264467,83619,440
1264686,83669,698
1264750,83650,10
1264969,83703,14
1264983,83714,392
1265235,83804,42
1265297,83822,16
1265301,99156,1200
1265316,83825,28
1265372,83857,36
1265390,99012,204
1265407,83872,32
1265457,99128,32
1265489,99130,54
1265768,83833,130
1265854,83847,10
1265918,84066,35
1265939,84003,220
1266019,84129,168
1266026,84020,225
1266029,84107,95
1266034,84123,99
1266045,84013,17
1266062,84014,360
1266422,84015,1192
1266848,84029,51
1266857,84071,55
1267883,84045,190
1267929,84633,27
1268103,84121,30
1268543,84043,4
1268625,84025,320
1268945,84028,56
1268965,84078,10
1269031,84310,225
1269041,84032,8
1269059,84049,360
1269239,84075,392
1269274,84414,49
1269386,84401,22
1269415,84405,80
1269446,84404,16
1269902,84325,5
1269907,84321,320
1269915,84302,52
1269967,84332,32
1270176,84340,10
1270298,84326,16
1270390,84339,5
1270611,84328,7
1270618,84526,1
1270619,84620,15
1270634,84701,165
1270689,84630,6
1270695,84624,48
1270743,84660,18
1270752,84631,6
1270758,84653,304
1270796,84663,259
1271398,84754,45
1271413,84713,40
1271453,84722,24
1271519,84752,2
1271521,84751,45
1271566,84770,65
1271567,84790,73
1271580,84737,82
1271611,84780,702
1271853,84746,12
1272530,85003,448
1272646,85004,216
1272698,85006,512
1272822,85007,300
1272898,85008,892
1273026,85009,752
1273154,85012,292
1273282,85013,528
1273434,85014,692
1273522,85015,988
1273670,85016,1192
1273806,85017,484
1273942,85018,1304
1274086,85019,456
1275474,85020,1048
1275626,85021,620
1275770,85022,1064
1275922,85024,632
1276078,85023,708
1276230,85027,728
1276390,85028,440
1276550,85029,840
1276694,85031,364
1276842,85032,1232
1276942,85033,780
1277102,85034,88
1277134,85035,684
1277302,85037,800
1277406,85040,708
1277526,85041,1488
1277650,85042,1260
1279794,85043,464
1279942,85044,1248
1280102,85045,268
1280106,85048,1280
1280266,85050,700
1280414,85051,732
1280574,85053,648
1280742,85054,208
1280798,85083,160
1280834,85085,424
1280942,85086,632
1281022,85087,20
1282034,85132,6120
1282733,85295,1897
1282740,85172,9
1282937,85298,1841
1282974,85297,1428
1283954,85233,1302
1284874,85296,1253
1286883,85234,1540
1287177,85301,2134
1287370,85302,1958
1287479,85308,4279
1287557,85304,1683
1290047,85303,1188
1290817,85305,495
1291004,85306,1188
1292296,85307,627
1293000,85310,1067
1293440,85322,76
1293459,85323,815
1293549,92225,130
1294127,85392,790
1295814,85344,470
1296054,85533,24
1296078,85534,18
1296106,88039,39
1296119,85545,49
1296140,85602,390
1296218,85607,232
1296370,85632,4
1296500,85611,154
1296570,85615,84
1296635,85939,11
1296646,86025,24
1296670,86022,20
1296690,87015,756
1297062,87056,27
1297080,87517,20
1297088,88043,50
1297098,88065,56
1297136,88201,252
1297240,88203,132
1297292,88230,30
1297416,88312,100
1297516,88338,30
1297546,88347,3
1297549,88426,40
1297557,89001,8
1297565,89002,315
1297610,89074,510
1297640,89011,1260
1297880,89012,615
1298135,89014,270
1298375,89015,615
1300355,89052,855
1300910,89044,615
1301300,89310,80
1302680,89523,750
1302683,89509,855
1302686,89521,1167
1302689,89503,639
1302692,89506,1263
1302695,89511,846
1302698,89431,1052
1302708,89519,243
1302720,89502,696
1302754,89403,2052
1303222,89508,516
1303279,89415,170
1303363,89423,340
1303519,89704,3
1304218,89439,15
1304246,89512,450
1304294,89433,25
1304297,89501,141
1304403,95646,76
1306370,89429,332
1306386,89510,81
1306523,89434,711
1306746,89436,1402
1307497,89441,288
1307758,89835,12
1307762,89801,138
1307906,90028,40
1307926,90712,1550
1307936,90713,1550
1307950,91105,345
1307953,90601,345
1307956,90805,1757
1307963,90807,1085
1307970,90250,795
1307975,90604,375
1307985,91205,671
1307996,90602,168
1307999,91104,459
1308002,90746,444
1308006,90808,1568
1308013,91206,968
1308024,90605,321
1308034,91101,237
1308049,91016,555
1308052,90715,620
1308062,90260,202
1308064,91103,297
1308067,91207,418
1308078,90745,656
1308126,90041,28
1308143,90640,202
1308148,91201,396
1308159,91203,264
1308184,91020,392
1308222,90606,207
1308234,91106,399
1308237,90049,65
1308279,91214,355
1308408,91208,682
1308429,91107,570
1308442,90603,225
1308474,90810,599
1308653,91202,649
1308762,91204,176
1308861,90040,35
1308937,90815,1498
1309962,91210,66
1312376,90068,16
1312510,90304,30
1313261,90803,1631
1313268,92867,556
1313313,92683,1421
1313330,90806,644
1313358,90755,7
1313365,90804,1071
1313386,90813,966
1313435,92868,208
1313439,92865,376
1313465,90814,630
1313550,92866,192
1315173,90744,452
1315177,90802,2555
1315457,91343,326
1316739,91311,747
1316797,93063,3
1317533,90742,8
1317683,92612,264
1317717,92869,664
1318185,93536,4268
1318207,91355,666
1318210,91354,609
1318213,91381,93
1319065,91711,1092
1319401,91764,850
1319406,91762,1170
1319411,92324,726
1319414,91768,550
1319544,91761,1085
1319739,91767,860
1320195,92316,855
1320220,91766,845
1320571,92336,9
1321279,91977,3258
1321306,92036,174
1321578,91978,612
1322310,92071,1377
1322337,92054,759
1322439,92056,1116
1322442,92057,1554
1322451,92618,566
1322462,92603,174
1322491,92058,501
1322604,92614,188
1322913,92620,516
1323623,92596,4298
1324819,92223,224
1324855,92241,6
1324949,92251,135
1325167,92346,3040
1325457,92359,240
1325947,92404,10
1325986,92386,42
1326023,92879,540
1326026,92881,471
1326032,92883,870
1326068,92882,879
1326674,92602,202
1326766,92604,188
1326828,92606,108
1327487,92880,12
1327647,93015,474
1327751,93656,80
1327761,93662,196
1327788,93215,108
1327854,93226,4
1327856,93221,185
1328001,93235,20
1328056,93227,9
1328086,93265,168
1328398,93257,7
1328419,93283,40
1328459,93465,100
1328469,93930,8
1328473,93932,16
1328532,93514,62
1328594,93517,75
1328669,93531,36
1328685,93534,1485
1328762,93535,3014
1333327,93551,11
1333338,93636,96
1333340,93637,160
1333346,93638,134
1333676,93921,38
1333679,93923,170
1333681,93940,918
1333741,95023,1140
1333801,93927,220
1334440,94010,192
1334473,94002,1310
1334483,94043,1630
1334493,95070,840
1334797,94040,1560
1334837,94062,138
1334840,94041,600
1334853,95018,192
1335000,95008,1869
1336051,94610,3236
1336059,94608,3006
1336113,94611,5140
1336121,94618,2124
1336165,94601,3258
1336201,94609,2232
1336219,94607,4140
1336237,94602,2960
1336363,94612,1314
1336381,94606,1692
1337459,94619,3546
1337891,94706,1170
1338328,94705,54
1342514,94805,897
1342527,94803,806
1342540,94801,1755
1342553,94621,2412
1342584,94804,3107
1342610,94605,6552
1342850,94806,1092
1342943,94930,570
1343951,94708,162
1345204,94707,156
1348621,94603,3348
1351005,94536,2970
1351015,94538,2270
1351035,94560,2607
1351046,94539,2840
1351056,94506,2625
1351681,94587,2178
1351730,94555,1580
1352673,94568,3060
1356221,94513,2755
1356231,94533,5525
1356248,94521,4008
1356311,94517,1900
1356359,94553,984
1356379,94507,752
1356534,94514,32
1356542,95203,1298
1356553,95219,2310
1356564,95207,3047
1356586,95206,3036
1356624,94526,3720
1357152,94518,2484
1357632,94519,1644
1358040,94520,2460
1360152,95209,3520
1360196,94588,15
1360266,95204,2728
1360401,95202,198
1360522,95205,1980
1364880,94534,3349
1366054,95690,91
1368175,95616,750
1368357,95242,928
1368381,95426,32
1368392,95461,272
1368593,95492,1298
1368610,95436,351
1368838,95439,64
1369002,95019,52
1369624,95210,1815
1369679,95240,1004
1369694,95212,1529
1370021,95215,979
1371715,95227,4
1371856,95253,10
1371876,95258,48
1372799,95223,370
1372889,95255,338
1372902,95310,345
1372917,95642,918
1373037,95665,175
1373134,95327,850
1373898,95254,33
1374186,95236,176
1374274,95361,2331
1374984,95822,759
1374987,95828,936
1374990,95823,1035
1374999,95824,441
1375002,95831,654
1375014,95829,663
1375017,95334,370
1375027,95386,250
1375042,95315,148
1375074,95329,264
1375439,95693,448
1375461,95832,195
1376139,95612,21
1376234,95363,924
1376666,95410,22
1376688,95456,21
1376691,95488,8
1376702,95459,72
1376756,95425,384
1377022,95451,4
1377067,95526,4
1377071,95536,12
1377083,95669,156
1377095,95602,2839
1377707,95603,3383
1378285,95695,2268
1378545,95653,63
1379674,95684,270
1379780,95815,528
1379783,95819,492
1379786,95820,885
1379789,95842,807
1379792,95821,582
1379798,95838,744
1379801,95835,1110
1379804,95825,558
1379807,95833,720
1379819,95834,828
1379825,95864,624
1379828,95811,120
1379831,95817,321
1379837,95816,303
1379840,95618,600
1379984,95776,1632
1380057,95818,504
1380570,95814,108
1380621,95841,393
1380627,95826,810
1380690,95827,486
1380798,95830,21
1382506,95843,9
1383412,95634,340
1383530,95630,2440
1384344,95648,9015
1384689,95901,1495
1386711,95961,16
1387216,95946,126
1387473,95914,40
1387508,95919,168
1387616,95938,80
1387621,96020,144
1387672,96117,10
1387677,95970,36
1387700,95972,5
1387721,95947,99
1387806,95983,10
1387890,95969,749
1387918,95939,3
1387921,96021,428
1388461,96121,45
1388476,96007,820
1388716,96093,22
1388718,96076,24
1388742,96052,14
1388870,96128,2
1388885,97538,133
1388969,97530,616
1389060,96062,40
1389196,97630,192
1389403,97633,12
1389415,96737,6
1389417,96722,63
1389484,96760,10
1389494,96771,160
1389654,97002,540
1389909,97006,1275
1390113,97011,4
1390116,97060,128
1390124,97114,342
1390142,97115,232
1390150,97032,150
1390173,97017,21
1390188,98610,40
1390206,97305,2147
1390277,97123,5661
1390464,97089,444
1390490,98648,40
1390720,97024,1375
1391095,97027,325
1391266,97812,76
1391285,97053,117
1391366,98674,564
1391865,97136,48
1391869,97146,170
1391879,97103,249
1391947,97111,140
1392011,97112,16
1392039,97224,253
1392112,97113,200
1392114,97124,3655
1392335,97119,64
1392422,97116,2
1394248,97223,858
1394342,97304,2641
1394405,97121,15
1394415,98631,245
1394444,97134,30
1394659,97317,1368
1394678,97302,3059
1394697,97301,3325
1394849,97219,3190
1395589,97303,19
1399272,97306,1748
1401530,97141,3
1401626,97201,1837
1401978,97202,2783
1402352,97203,2816
1402704,97233,2365
1402726,97236,2387
1402748,97230,3542
1402770,97209,3366
1402781,97216,1188
1402803,97212,1540
1402825,97211,2717
1402836,97229,4235
1402847,97205,561
1403089,97206,3850
1404343,97213,2574
1405718,97217,3674
1405729,97210,990
1405773,97239,1672
1405839,97221,858
1405861,97215,946
1405872,97220,2277
1405916,97214,1496
1405927,97266,2233
1406092,97231,242
1406114,97225,1441
1406433,97227,297
1406796,97232,627
1409227,97218,858
1422308,97321,1230
1424572,97322,1365
1424992,97327,156
1425088,97355,1710
1425103,97345,16
1425107,97338,468
1425173,97365,375
1425342,97374,32
1425539,97346,10
1425714,97358,224
1427258,97351,378
1427347,97437,40
1427355,97456,30
1427374,97419,14
1427672,97352,289
1427950,97446,140
1428163,97478,3255
1428220,97439,2130
1428295,97490,8
1428483,97495,238
1428497,97496,124
1428649,97442,99
1428671,97431,90
1428767,97462,198
1428785,97436,64
1428851,97477,2268
1428872,97441,6
1431023,97452,180
1432540,97473,6
1432564,97525,60
1432567,97536,18
1432690,97501,852
1432876,97504,1044
1433944,97502,6
1434592,97520,2261
1435656,97535,64
1437471,97721,36
1437489,97733,45
1437519,97750,35
1437540,97801,290
1437700,97810,45
1437745,97827,266
1437759,97886,150
1437988,97876,12
1438037,97818,28
1438055,97883,90
1438085,97865,48
1438162,97875,24
1438165,99346,24
1438183,97918,28
1438190,97914,325
1438209,97907,40
1438369,98001,3213
1438845,98002,3383
1440052,98012,600
1440247,98030,880
1440427,98031,905
1440502,98032,625
1440687,98039,147
1440708,98042,2437
1440861,98028,306
1441557,98092,5644
1441591,98272,2925
1443616,98208,1296
1443628,98371,648
1443664,98498,2150
1443674,98372,972
1443686,98342,42
1443693,98499,1410
1443703,98354,880
1443775,98338,1698
1443861,98346,1680
1444645,98204,736
1444789,98236,1272
1445329,98201,596
1445457,98203,724
1445629,98220,4
1445630,98252,297
1445633,98270,2480
1445652,98271,1456
1445842,98223,4294
1447702,98233,1156
1447719,98247,56
1447742,98255,75
1448402,98274,1760
1448418,98273,2368
1448618,98248,618
1450276,98249,153
1450415,98304,22
1450447,98327,216
1450811,98356,192
1451139,98520,1120
1451507,98595,384
1451547,98579,793
1451599,98585,12
1451603,98569,8
1451620,98541,76
1451862,98592,330
1451982,98619,26
1452003,98812,60
1452021,98813,60
1452051,98814,35
1452079,98831,32
1452085,98858,105
1452092,98823,150
1452158,98862,55
1452173,98925,40
1452183,98944,99
1452243,98941,24
1452251,99005,110
1452279,99006,945
1452405,99013,4
1452569,99173,90
1452589,99167,10
1452633,99148,8
1452691,99160,7
1452698,99125,12
1452704,99347,84
1452730,99157,45
1452757,99352,2496
1452913,99328,288
1453093,99354,1482
1454734,99672,22
1454745,99574,8
1454764,99824,8
1454772,99835,7
1454790,12567,2
1454839,12138,42
1481173,12405,11
1481698,12151,4
1482212,12110,15
1482841,12042,14
1482861,12422,15
1483198,12024,4
1483202,12025,2
1483216,12031,8
1483229,12035,8
1483242,12040,9
1483254,12041,16
1488688,12086,2
1488689,12087,23
1488760,12116,45
1489841,12161,15
1489935,12460,5
1490868,12514,1
1491814,12207,15
1492220,12187,16
1492279,12194,16
1492681,12804,1
1494579,12130,1
1495117,12406,45
1495197,12432,4
1496246,12492,7
1496669,12441,30
1497191,12465,15
1499695,18439,40
1500539,12808,1
1500742,12874,2
1501062,12920,10
1501119,12929,1
1501216,12987,2
1501373,12932,6
1507811,13102,5
1509335,13464,12
1512201,13435,9
1512905,13333,2
1513113,13456,11
1516156,13364,4
1516782,13342,2
1517149,13776,6
1517335,13415,2
1518250,13861,4
1518867,13431,4
1518955,13472,6
1518992,13485,23
1519150,13072,20
1519178,13832,24
1519849,13615,8
1520137,13643,16
1521173,13647,1
1522338,13860,7
1522814,13846,58
1523119,14005,35
1523178,14013,8
1525068,14203,64
1539485,14041,18
1540113,14060,1
1540207,14069,78
1545707,14056,4
1547143,14486,4
1551125,14441,3
1551355,14808,27
1551463,14836,8
1551857,14480,4
1553829,14507,6
1554886,14542,1
1555192,14592,7
1584938,14769,77
1585877,14736,1
1587060,16731,3
1587687,14802,7
1587811,14819,10
1588009,14860,4
1588917,15225,5
1590418,15477,9
1590695,15313,2
1591083,26070,45
1592496,15043,20
1592588,15340,5
1592844,43971,20
1594074,43944,143
1594874,44454,78
1595760,15060,15
1596481,43948,8
1596731,26032,7
1597380,16037,18
1598683,15683,4
1599507,15348,2
1601296,43939,12
1602566,15901,30
1602783,21542,14
1603460,15558,5
1604229,15866,2
1604240,15923,6
1604305,15770,4
1604913,16662,7
1605094,16038,7
1605233,16132,2
1605672,16134,153
1607080,44048,44
1607109,16130,1
1607597,16311,7
1608200,16404,40
1608548,16360,2
1608590,16340,2
1611987,16693,10
1612177,16501,5
1612421,14721,3
1612726,16835,2
1612756,16848,8
1616470,19501,16
1625871,16650,5
1627747,17081,6
1638176,21757,5
1640667,17251,2
1641739,17342,3
1663999,17953,6
1665062,18106,8
1666033,18219,1
1666473,18256,15
1667307,18351,11
1667431,18322,1
1668055,18823,1
1668358,18452,6
1668520,18471,57
1669618,12864,1
1670203,18644,126
1674876,18950,2
1683400,19367,4
1691491,21640,30
1858127,20758,30
1882818,20838,4
1910956,21523,9
1911109,26710,68
1911183,26750,16
1914313,21653,1
1915189,19980,3
1923673,25432,8
1928580,21930,20
1942506,22438,2
1947956,22641,12
1955113,26807,290
1955248,26802,6
1956247,26815,4
1956963,22938,1
1959979,22976,2
1960524,23138,5
1960561,23071,2
1960652,23025,1
1961595,23089,1
2027726,23882,6
2030548,24011,6
2035741,24070,20
2038902,24128,60
2041415,24165,11
2042653,28679,20
2042715,24432,12
2043947,24578,6
2045442,25043,5
2045628,26143,45
2047155,41564,14
2047775,43950,3
2047878,26362,35
2047919,26337,6
2048477,26621,4
2048479,26343,5
2048508,26230,3
2048552,26280,5
2048868,26210,7
2049085,26338,12
2050213,26346,4
2050678,26374,14
2052091,26571,16
2052312,26591,16
2052765,26205,2
2052972,26714,11
2054456,28642,6
2054488,27408,7
2054495,27295,54
2054533,27360,4
2054538,27239,8
2056062,27840,30
2060822,27845,17
2064430,27873,10
2068241,27979,3
2073212,28072,1
2080079,28137,42
2080555,28169,5
2108349,28332,9
2108487,28330,8
2109465,28350,12
2110967,28424,6
2111719,28447,5
2112755,28453,22
2116061,28524,6
2116119,28589,6
2117112,28544,14
2129466,28539,1
2130442,28508,1
2134570,28628,1
2137368,28684,1
2138004,28719,9
2141715,28781,3
2143552,29080,10
2151105,29628,5
2151139,29638,2
2152117,29666,13
2163616,30912,11
2173221,31307,30
2197813,30220,17
2243824,30428,13
2244649,30456,12
2244936,30470,2
2260822,30818,8
2262932,31003,4
2269496,31065,28
2269661,31050,12
2279188,31309,2
2283495,31532,8
2283901,31625,2
2284386,31826,9
2289653,32193,20
2303233,32073,14
2325232,32043,5
2357699,32404,92
2357751,32401,4
2357892,32448,17
2366367,32615,6
2368471,32658,5
2371567,32809,24
2390092,33877,19
2401149,35235,5
2402879,35147,6
2404033,35149,14
2404054,35173,5
2404281,35441,24
2404305,36748,77
2404327,36744,42
2404407,35242,9
2404461,36907,10
2404893,35576,4
2405748,35592,12
2405870,35903,20
2406082,35905,4
2406523,36276,8
2408194,36436,2
2408587,36792,9
2412764,37723,5
2413183,37819,1
2422753,38685,5
2423383,38236,10
2423482,38342,11
2423852,38573,30
2424441,38652,285
2424627,38871,4
2424909,38827,60
2425639,38856,20
2425770,38869,5
2425791,38879,9
2425824,38833,12
2426080,39663,4
2426110,39356,5
2426329,39478,8
2426381,39653,15
2426410,39645,75
2426432,39631,10
2426815,39773,13
2429479,41365,6
2430201,40510,36
2432228,40347,90
2432486,40348,24
2433475,40402,4
2435059,40771,20
2435690,40489,6
2453637,40734,60
2454471,40972,6
2454708,41858,10
2454798,40855,2
2454854,40997,6
2456328,41045,6
2457291,41086,18
2460118,41141,8
2460216,41201,18
2460257,41264,2
2460264,41216,4
2460355,41348,3
2460358,41666,20
2460362,41630,5
2460438,41604,10
2460515,41647,2
2460517,41649,8
2460568,41817,4
2460986,42324,3
2461290,42350,3
2461370,47588,15
2461972,42565,22
2463897,43010,4
2465027,43084,24
2468013,43333,6
2468170,43345,7
2470137,44828,5
2470460,43767,4
2470568,43722,16
2471192,43905,6
2471294,43903,16
2471353,43915,1
2471497,44624,16
2471667,43934,7
2471894,26320,11
2472616,44099,66
2472843,44085,84
2475349,44121,306
2476357,44024,12
2499756,44095,6
2513287,44321,32
2513511,44266,2
2516086,44720,39
2528603,44285,4
2535164,44627,36
2542847,44639,2
2545832,44874,10
2553339,45328,6
2557275,45317,2
2561660,45773,3
2563381,60974,36
2565148,48193,3
2565659,48145,15
2565791,48731,8
2565942,48476,60
2566099,48437,3
2566570,48633,1
2567345,48819,10
2567889,48742,30
2570779,48841,15
2576339,49623,9
2576471,49667,3
2576836,49654,20
2577912,49705,5
2578052,49659,3
2578332,49870,5
2578349,54542,4
2578353,49911,3
2578358,54534,20
2578364,49968,5
2578489,50858,35
2578687,50249,28
2579326,50118,22
2580020,50032,6
2580060,51462,6
2580076,51463,15
2580188,52550,16
2580252,52308,8
2580984,50067,20
2581199,50164,9
2582263,50078,3
2582273,50264,15
2582278,50174,10
2582437,50206,2
2582952,50128,2
2583055,64402,15
2583256,52561,20
2583272,50141,10
2583451,52347,10
2584486,50057,15
2584501,50843,8
2584818,50440,8
2584963,50464,24
2585558,51001,48
2585633,51544,10
2585677,51022,5
2585700,51019,6
2585760,68743,17
2586030,51433,51
2586068,51446,18
2586168,51570,27
2586261,51552,4
2586317,51565,4
2586352,51646,16
2586393,51656,4
2586427,52069,10
2586468,61250,20
2586720,52207,9
2587562,52229,16
2587910,52568,7
2588376,52766,6
2588713,52739,2
2588914,52355,8
2590587,52552,10
2590892,63555,16
2590978,52586,5
2590983,52595,10
2591046,52577,2
2591454,52656,39
2593468,61447,8
2596003,52801,14
2596292,52749,5
2596611,53036,11
2596680,53088,3
2600059,53924,2
2600169,53570,126
2601176,53506,14
2601826,53557,10
2602050,53553,11
2602143,53554,20
2602659,53571,6
2618336,53916,2
2618359,53804,9
2618937,53939,40
2619111,53926,8
2619653,54004,57
2619672,54006,22
2619777,54022,27
2619816,54007,18
2620381,54024,11
2620929,54027,31
2625159,54207,7
2626050,54437,169
2626565,54435,13
2626871,54738,6
2627597,54838,28
2627708,54842,10
2629314,54952,1
2629368,54947,14
2635148,55013,9
2647918,55333,29
2658149,56035,13
2661507,56025,30
2661856,56114,7
2662221,56123,2
2662277,56142,20
2662282,56263,12
2662321,56165,4
2662385,56207,2
2662618,56262,20
2662861,56270,18
2664107,56355,8
2664785,56401,4
2665011,56633,6
2665017,56762,9
2665054,57034,15
2665069,57468,2
2665071,57274,16
2665079,57261,4
2665114,57227,3
2665117,57247,14
2665139,57440,7
2665189,69343,7
2665224,59270,140
2665245,59019,45
2665621,59538,68
2665685,59337,3
2666143,59436,85
2667066,59640,24
2667090,59731,24
2667847,59647,4
2667988,59735,26
2668587,59845,5
2669423,59913,4
2669873,60050,1
2674260,61020,6
2680971,60536,3
2689894,60935,25
2701599,60946,12
2704098,61235,6
2704135,61338,1
2704582,61021,8
2704637,52759,7
2705006,61313,1
2705007,61316,12
2705011,61323,14
2705079,61326,55
2707639,61414,3
2707644,61485,7
2707651,61491,9
2709157,61754,15
2711218,61778,6
2713372,61841,8
2713533,61929,10
2713714,62058,20
2714024,62045,32
2714108,62032,6
2715818,62363,32
2716806,62054,4
2716816,62092,12
2717193,63033,3
2717682,62044,20
2717881,63146,5
2718056,62033,5
2719915,63336,33
2720196,62345,1
2720427,62628,3
2720518,62450,64
2720538,62452,3
2720618,62421,7
2720662,63441,4
2720671,62427,5
2720714,62837,306
2720764,62448,11
2720797,62806,33
2721198,62812,14
2721253,62848,15
2721662,62886,3
2721815,62907,8
2722177,63744,16
2722273,62957,3
2722276,63736,84
2722436,63766,14
2722821,63013,4
2723182,63056,48
2723318,62293,16
2723392,62258,11
2725204,63030,3
2731969,63141,5
2732011,62203,5
2732138,62205,5
2733112,63384,30
2733270,63349,15
2733946,63381,4
2734060,65275,121
2736484,63440,15
2736505,63452,12
2736654,63463,20
2736739,63471,11
2736750,63472,4
2736804,63956,6
2736810,63650,80
2736971,63631,24
2737260,63764,4
2738810,63944,69
2738990,63701,3
2739064,63703,51
2739287,63825,10
2739396,63933,28
2739460,63941,20
2739640,63967,9
2739680,64633,10
2739797,66725,525
2740108,65013,16
2740807,65263,21
2741605,65446,2
2742103,65536,2340
2742384,65483,208
2743627,65632,60
2744607,65543,5
2745415,65582,9
2745677,65647,5
2746275,66508,153
2746316,66548,21
2746542,66427,21
2746671,66429,2
2746894,66835,15
2748090,66710,7
2748097,67301,1078
2748153,67357,195
2748707,66736,40
2749010,67337,14
2749189,67351,15
2749407,66733,45
2749447,66739,7
2749584,67330,27
2749839,67356,45
2749913,66861,168
2750128,66860,21
2750189,66858,3
2750354,67114,44
2750421,66938,24
2750429,66951,6
2750435,66935,16
2750451,66948,34
2750468,67445,4
2750470,66952,15
2750485,66937,24
2750549,67417,30
2750636,66968,18
2750695,67009,12
2750709,73722,17
2750726,67138,18
2750765,67514,19
2750788,67054,6
2750799,67529,9
2750881,67523,2
2750883,73834,32
2750932,67448,1
2750933,67476,1
2751013,67340,4
2751027,67364,4
2751115,67455,30
2751377,67459,1
2751392,67649,10
2751456,67444,2
2751478,67530,285
2751484,67490,60
2751897,67584,15
2751938,67671,21
2751952,67665,147
2751959,67548,5
2752269,67646,16
2752277,67654,32
2752317,67663,25
2752332,67669,22
2752354,67749,32
2752374,67635,3
2752401,67674,6
2752419,67745,10
2752480,67732,12
2752492,67758,2
2752494,81047,9
2752503,67838,18
2752835,67869,8
2753163,67855,5
2753180,67878,14
2753822,68335,7
2754210,68728,12
2754293,68879,11
2754342,68861,8
2754878,80744,2
2754935,69360,6
2755346,70655,8
2755350,70581,18
2755398,70638,18
2756176,71107,49
2757089,71646,40
2757474,71866,5
2757909,72359,21
2758218,72641,11
2758255,72638,15
2758283,72631,10
2762718,72718,6
2766427,72749,4
2767639,72753,16
2768366,72834,2
2770065,73062,10
2770399,73071,8
2770945,73074,8
2772902,73090,63
2773020,73048,3
2773083,73064,3
2773101,73086,6
2777742,76082,21
2778227,73430,10
2783576,73559,2
2783668,73625,13
2783713,73673,2
2783978,73658,9
2784001,73838,16
2784259,73743,16
2784267,73734,42
2784486,88415,114
2785387,74027,12
2785405,74030,3
2786526,74536,19
2786634,74727,3
2787757,75019,6
2791681,75068,4
2792531,75119,27
2792716,76626,14
2792744,76681,13
2847784,75493,9
2847879,75560,2
2850453,75855,45
2850719,75475,9
2850765,75960,21
2851273,75943,1
2858121,76078,15
2868983,79544,26
2869660,76463,9
2871104,76534,16
2873984,76832,6
2873990,76837,50
2874040,76872,6
2934525,77338,24
2942868,77532,16
2955540,77547,8
2976909,77377,24
2977039,77373,8
2978130,78950,15
2982759,77449,8
2984512,77471,13
2994229,77498,8
2999295,77663,9
3009235,77880,36
3009600,77951,9
3009805,77990,8
3010128,78358,32
3010717,77988,7
3012188,78638,12
3012990,79503,7
3013005,79525,57
3013033,79519,3
3013074,79601,8
3013108,79545,27
3013334,79714,395
3013835,79743,5
3016640,79842,4
3018629,80480,6
3024134,80755,12
3024359,81008,3
3024446,87402,1536
3024478,87418,27
3024531,83227,19
3024550,83278,9
3027326,99102,22
3027420,84050,8
3027428,84036,12
3065580,85605,6
3065896,85940,12
3065908,86333,9
3065917,87010,4
3066101,87021,10
3066324,87347,17
3066341,87401,3728
3067525,87413,616
3072190,87715,17
3072207,87731,6
3072229,88042,34
3072246,87936,9
3072255,87942,30
3072373,88118,8
3075674,89410,3
3078792,89408,3
3079054,89705,4
3079562,91108,6
3117260,92117,7
3119781,92410,10
3127227,91304,3
3190780,94548,5
3211521,95615,18
3221016,95117,7
3228684,95233,5
3228868,95230,32
3235963,95415,4
3238712,95621,3
3250107,95635,91
3260103,95605,3
3269067,95986,18
3269691,96061,9
3273894,97108,10
3273904,97109,4
3275028,97125,3
3276156,97003,17
3293190,97222,11
3300078,97267,5
3332136,97837,1
3332315,97873,9
3334929,98050,30
3337145,98391,17
3351728,98263,12
3360418,98305,20
3360618,98366,18
3361580,98409,10
3362190,98355,14
3365262,98439,30
3370989,98547,8
3371401,97016,8
3371890,98584,2
3372167,98602,9
3372271,98613,20
3372890,98821,4
3372968,98830,10
3373015,99159,56
3373144,98845,1
3373598,99039,38
3373887,99122,196
3374030,99134,16
3374255,99110,114
3374474,99113,3
3374497,99121,30
3374600,99147,60
3374830,99129,5
3374865,99126,6
3375993,99321,7
